target_pref_name,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
ATP-binding cassette sub-family G member 2,CHEMBL4218158,COc1ccc(-n2nnc(-c3ccccc3-n3nnc(-c4ccc(C(F)(F)F)cc4)n3)n2)cc1,15800.0,inactive
ATP-binding cassette sub-family G member 2,CHEMBL4213221,COc1ccc(-n2nnc(-c3ccccc3NS(=O)(=O)c3ccc(OC)cc3)n2)cc1,7670.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4205927,c1ccc(-c2ccccc2-c2nnn(-c3ccccc3)n2)cc1,8340.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4217634,COc1ccc(-n2nnc(-c3ccccc3NC(C)=O)n2)cc1,3230.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4210290,CC(=O)Nc1ccccc1-c1nnn(-c2ccccc2)n1,6910.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4205396,COc1ccc(-n2nnc(-c3ccccc3NC(=O)C3CCCCC3)n2)cc1,565.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4214686,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)C1CCCCC1,287.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4209777,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)C12CC3CC(CC(C3)C1)C2,1060.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4202490,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3cccc4ccccc34)n2)cc1,267.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4214177,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1cccc2ccccc12,430.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4203060,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3cnc4ccccc4c3)n2)cc1,228.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4207943,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1cnc2ccccc2c1,176.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4207415,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccncc1,287.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4212309,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1cccnc1,445.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4210844,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccccn1,733.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4215789,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3cccs3)n2)cc1,351.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4215260,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1cccs1,270.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4203580,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccc2c(c1)OCO2,259.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4204010,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccc2c(c1)OCCO2,190.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4205357,COc1ccc(-n2nnc(-c3cc(OC)ccc3NC(=O)c3ccc([N+](=O)[O-])cc3)n2)cc1,129.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4205898,COc1ccc(-n2nnc(-c3cc(OC)ccc3NC(=O)c3ccc(C(F)(F)F)cc3)n2)cc1,77.4,active
ATP-binding cassette sub-family G member 2,CHEMBL4217602,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(C(F)(F)F)cc3)n2)cn1,130.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4202709,COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(OC)nc3)n2)cc1,61.6,active
ATP-binding cassette sub-family G member 2,CHEMBL4206410,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccccc3)n2)cn1,102.0,active
ATP-binding cassette sub-family G member 2,CHEMBL428402,O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,704.0,active
ATP-binding cassette sub-family G member 2,CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,221.0,active
ATP-binding cassette sub-family G member 2,CHEMBL3884089,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccccc1,66.9,active
ATP-binding cassette sub-family G member 2,CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,731.0,active
ATP-binding cassette sub-family G member 2,CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,526.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4204938,COc1cc2c(cc1OC)CN(CCOc1ccc(/C=C/C(=O)c3cccc(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2,4080.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4206326,COCCOc1cc2c(cc1OC)CCN(CCOc1ccc(/C=C/C(=O)c3cccc(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,2130.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4202610,COCCOCCOCCOc1cc2c(cc1OC)CCN(CCOc1ccc(/C=C/C(=O)c3cccc(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,2830.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4213215,COc1cc2c(cc1OC)CN(CCOc1ccc(/C=C/C(=O)c3ccc(C)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2,880.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4209477,COCCOc1cc2c(cc1OC)CCN(CCOc1ccc(/C=C/C(=O)c3ccc(C)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,1550.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4203520,COCCOCCOCCOc1cc2c(cc1OC)CCN(CCOc1ccc(/C=C/C(=O)c3ccc(C)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,2720.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4216382,COc1cc2c(cc1OC)CN(CC(=O)c1cccc(NC(=O)c3ccc4ccccc4n3)c1)CC2,6730.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4210356,COCCOc1cc2c(cc1OC)CCN(CC(=O)c1cccc(NC(=O)c3ccc4ccccc4n3)c1)C2,14390.0,inactive
ATP-binding cassette sub-family G member 2,CHEMBL4206629,COCCOCCOCCOc1cc2c(cc1OC)CCN(CC(=O)c1cccc(NC(=O)c3ccc4ccccc4n3)c1)C2,1130.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4215970,COc1cc2c(cc1OC)CN(CC(=O)c1ccc(C)c(NC(=O)c3ccc4ccccc4n3)c1)CC2,8760.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4204291,COCCOc1cc2c(cc1OC)CCN(CC(=O)c1ccc(C)c(NC(=O)c3ccc4ccccc4n3)c1)C2,23240.0,inactive
ATP-binding cassette sub-family G member 2,CHEMBL4208261,COCCOCCOCCOc1cc2c(cc1OC)CCN(CC(=O)c1ccc(C)c(NC(=O)c3ccc4ccccc4n3)c1)C2,6650.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL4216590,COc1cc(OC)c(C(=O)/C=C/c2ccc3nccnc3c2)cc1OC,1400.0,intermediate
ATP-binding cassette sub-family G member 2,CHEMBL1946989,COc1cc(OC)c(C(=O)/C=C/c2ccc3c(c2)OCO3)cc1OC,940.0,active
ATP-binding cassette sub-family G member 2,CHEMBL4209672,COc1ccc(/C=C/C(=O)c2ccccc2NC(=O)c2cccs2)cc1OC,501.0,active
Beta-hexosaminidase subunit beta,CHEMBL2333316,O=C1c2cccc3cccc(c23)C(=O)N1CCNCCN1C(=O)c2cccc3cccc(c23)C1=O,3100.0,intermediate
Beta-hexosaminidase subunit beta,CHEMBL22148,CCc1nc(N)nc(N)c1-c1ccccc1,15000.0,inactive
Beta-hexosaminidase subunit beta,CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,4500.0,intermediate
Beta-hexosaminidase subunit beta,CHEMBL22148,CCc1nc(N)nc(N)c1-c1ccccc1,38000.0,inactive
Beta-hexosaminidase subunit beta,CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,9100.0,intermediate
Dual specificity protein phosphatase 26,CHEMBL2296001,CN1C(=O)/C(=C/c2ccc(OCc3ccc(F)cc3)cc2)S/C1=N/c1cccc(C(=O)O)c1,26900.0,inactive
Dual specificity protein phosphatase 26,CHEMBL2296000,CN1C(=O)/C(=C/c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2)S/C1=N/c1cccc(C(=O)O)c1,19800.0,inactive
Dual specificity protein phosphatase 26,CHEMBL2295999,Cc1ccc(C2=C/C(=C\c3ccc(-c4cccc(C(=O)O)c4)o3)C(=O)O2)cc1,100000.0,inactive
Dual specificity protein phosphatase 26,CHEMBL2295998,O=C1OC(c2ccc(Cl)cc2)=C/C1=C\c1ccc(-c2cccc(C(=O)O)c2)o1,100000.0,inactive
Dual specificity protein phosphatase 26,CHEMBL2295997,CCN1C(=O)/C(=C/c2ccccc2OCc2ccccc2C#N)S/C1=N/c1ccc(C(=O)O)cc1,41700.0,inactive
Dual specificity protein phosphatase 26,CHEMBL2295996,CCc1cc(CC)cc(OCCOc2ccccc2/C=C2/C(=O)NN(c3ccccc3)C2=O)c1,36600.0,inactive
Dual specificity protein phosphatase 26,CHEMBL2295995,C=CCOc1ccc(/C=C2\SC(=S)N(c3cccc(C(=O)O)c3)C2=O)cc1,30200.0,inactive
Dual specificity protein phosphatase 26,CHEMBL2295994,O=C(CN1C(=O)/C(=C\C=C\c2ccccc2)SC1=S)Nc1ccc(O)cc1C(=O)O,26300.0,inactive
Dual specificity protein phosphatase 26,CHEMBL2295993,O=C(O)c1cccc(N2C(=O)/C(=C\c3ccc(O)c(O)c3)SC2=S)c1,25100.0,inactive
Dual specificity protein phosphatase 26,CHEMBL2295992,O=C(O)CCN1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2cccc([N+](=O)[O-])c2)SC1=S,22300.0,inactive
Dual specificity protein phosphatase 26,CHEMBL2299388,O=C(O)c1ccc(Cl)cc1Nc1nc2ccccc2nc1NS(=O)(=O)c1ccc(Cl)cc1,17000.0,inactive
Dual specificity protein phosphatase 26,CHEMBL2299387,CN1C(=O)/C(=C/c2ccc(OCc3cccc(F)c3)cc2)S/C1=N/c1cccc(C(=O)O)c1,12500.0,inactive
Dual specificity protein phosphatase 26,CHEMBL2299386,O=C1OC(c2ccc(Cl)cc2)=C/C1=C\c1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1,8900.0,intermediate
Dual specificity protein phosphatase 26,CHEMBL472004,O=S(=O)(O)c1ccc2cc(/N=N/c3cc(S(=O)(=O)O)c4cccnc4c3O)ccc2c1,16700.0,inactive
Mixed lineage kinase 7,CHEMBL307152,Cn1ccc2ccc3c4[nH]c5c(CCCN[C@H]6CC[C@H](O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,9970.0,intermediate
Mixed lineage kinase 7,CHEMBL363058,CC(C)OC(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,20000.0,inactive
Mixed lineage kinase 7,CHEMBL362588,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,20000.0,inactive
Mixed lineage kinase 7,CHEMBL178737,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,13400.0,inactive
Mixed lineage kinase 7,CHEMBL362814,CN(C)C(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,20000.0,inactive
Mixed lineage kinase 7,CHEMBL362558,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,20000.0,inactive
Mixed lineage kinase 7,CHEMBL261454,c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,1400.0,intermediate
Mixed lineage kinase 7,CHEMBL204158,c1ccc(-c2nn3c(c2-c2ccc4c(c2)ncn4CCCOC2CCCCO2)CCC3)nc1,20000.0,inactive
Mixed lineage kinase 7,CHEMBL202625,Cc1cccc(-c2nn3c(c2-c2ccc4c(c2)ncn4CCCOC2CCCCO2)CCC3)n1,20000.0,inactive
Mixed lineage kinase 7,CHEMBL203214,Cn1cnc2cc(-c3c(-c4ccccn4)nn4c3CCC4)ccc21,20000.0,inactive
Mixed lineage kinase 7,CHEMBL204139,c1ccc(-c2nn3c(c2-c2ccc4[nH]cnc4c2)CCC3)nc1,20000.0,inactive
Mixed lineage kinase 7,CHEMBL378167,c1ccc(-c2nn3c(c2-c2ccc4ncn(CCCN5CCCC5)c4c2)CCC3)nc1,4880.0,intermediate
Mixed lineage kinase 7,CHEMBL202730,CN(C)CCCn1cnc2ccc(-c3c(-c4ccccn4)nn4c3CCC4)cc21,15880.0,inactive
Mixed lineage kinase 7,CHEMBL377711,Cc1cccc(-c2nn3c(c2-c2ccc4ncn(CCCN5CCCCC5)c4c2)CCC3)n1,20000.0,inactive
Mixed lineage kinase 7,CHEMBL206233,Cc1cccc(-c2nn3c(c2-c2ccc4ncn(CCCN5CCCC5)c4c2)CCC3)n1,20000.0,inactive
Mixed lineage kinase 7,CHEMBL381532,Cc1cccc(-c2nn3c(c2-c2ccc4ncn(CCCN5CCOCC5)c4c2)CCC3)n1,8480.0,intermediate
Mixed lineage kinase 7,CHEMBL203791,CCN(CC)CCCn1cnc2ccc(-c3c(-c4cccc(C)n4)nn4c3CCC4)cc21,20000.0,inactive
Mixed lineage kinase 7,CHEMBL441176,Cc1cccc(-c2nn3c(c2-c2ccc4ncn(CCCN(C)C)c4c2)CCC3)n1,20000.0,inactive
Mixed lineage kinase 7,CHEMBL203619,OCCCn1cnc2ccc(-c3c(-c4ccccn4)nn4c3CCC4)cc21,708.0,active
Mixed lineage kinase 7,CHEMBL204063,Cc1cccc(-c2nn3c(c2-c2ccc4ncn(CCCO)c4c2)CCC3)n1,2810.0,intermediate
Mixed lineage kinase 7,CHEMBL204170,Cn1cnc2ccc(-c3c(-c4ccccn4)nn4c3CCC4)cc21,1310.0,intermediate
Mixed lineage kinase 7,CHEMBL204966,Cc1cccc(-c2nn3c(c2-c2ccc4ncn(C)c4c2)CCC3)n1,2340.0,intermediate
Mixed lineage kinase 7,CHEMBL382838,Cc1cccc(-c2nn3c(c2-c2ccc4[nH]cnc4c2)CCC3)n1,15940.0,inactive
Mixed lineage kinase 7,CHEMBL427211,Cn1ccc2cc(-c3c(-c4ccccn4)nn4c3CCC4)ccc21,16610.0,inactive
Mixed lineage kinase 7,CHEMBL377717,Cc1cccc(-c2nn3c(c2-c2ccc4c(ccn4C)c2)CCC3)n1,20000.0,inactive
Mixed lineage kinase 7,CHEMBL204061,c1ccc(-c2nn3c(c2-c2ccc4[nH]ccc4c2)CCC3)nc1,20000.0,inactive
Mixed lineage kinase 7,CHEMBL2205766,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,10000.0,inactive
Mixed lineage kinase 7,CHEMBL3577124,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,39.0,active
Mixed lineage kinase 7,CHEMBL3741589,O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,10000.0,inactive
Mixed lineage kinase 7,CHEMBL3745885,Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,10000.0,inactive
Mixed lineage kinase 7,CHEMBL4080626,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4ccccc4)c3F)cc12,19.2,active
Mixed lineage kinase 7,CHEMBL4104859,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4ccccc4Cl)c3F)cc12,5.1,active
Mixed lineage kinase 7,CHEMBL4096439,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(Cl)c4)c3F)cc12,4.2,active
Mixed lineage kinase 7,CHEMBL4069195,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4ccc(Cl)cc4)c3F)cc12,16.8,active
Mixed lineage kinase 7,CHEMBL4104171,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(C)c4)c3F)cc12,12.1,active
Mixed lineage kinase 7,CHEMBL4079935,COc1cccc(S(=O)(=O)Nc2ccc(F)c(C#Cc3cnc4[nH]nc(OC)c4c3)c2F)c1,7.5,active
Mixed lineage kinase 7,CHEMBL4080860,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(Br)c4)c3F)cc12,5.0,active
Mixed lineage kinase 7,CHEMBL4098896,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(C#N)c4)c3F)cc12,3.3,active
Mixed lineage kinase 7,CHEMBL4088739,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(Cl)c4Cl)c3F)cc12,9.6,active
Mixed lineage kinase 7,CHEMBL4060505,O=S(=O)(Nc1ccc(F)c(C#Cc2cnc3[nH]ccc3c2)c1F)c1cccc(Cl)c1,22.6,active
Mixed lineage kinase 7,CHEMBL4085336,O=S(=O)(Nc1ccc(F)c(C#Cc2ccc3[nH]ncc3c2)c1F)c1cccc(Cl)c1,994.1,active
Mixed lineage kinase 7,CHEMBL4091071,O=S(=O)(Nc1ccc(F)c(C#Cc2cnc3[nH]ncc3c2)c1F)c1cccc(Cl)c1,5.1,active
Mixed lineage kinase 7,CHEMBL4067092,Cn1ncc2cc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(Cl)c4)c3F)cnc21,30000.0,inactive
Mixed lineage kinase 7,CHEMBL4087178,CC(C)Oc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(Cl)c4)c3F)cc12,42.7,active
Mixed lineage kinase 7,CHEMBL4078038,O=S(=O)(Nc1ccc(F)c(C#Cc2cnc3[nH]nc(OC4CCCC4)c3c2)c1F)c1cccc(Cl)c1,143.7,active
Mixed lineage kinase 7,CHEMBL1229517,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,31.4,active
Mixed lineage kinase 7,CHEMBL1229517,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,23.0,active
Mixed lineage kinase 7,CHEMBL4281823,CCn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(OC(F)(F)F)c2)c2c(N)ncnc21,457.0,active
Nuclear receptor coactivator 3,CHEMBL1443177,Nc1ccc(Oc2ccccc2-c2ccccc2)cc1,7339.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1980684,COc1cccc(/C=N/NC(=O)CNC(=O)C2COc3ccccc3O2)c1O,4313.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1385327,COC(CN(C(=O)CCl)C(C(=O)NC1CCCCC1)c1ccccc1C)OC,3755.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1316462,COc1cccc(CNc2ncnc3ccc(-c4c(C)noc4C)cc23)c1,9920.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1893675,COc1ccccc1-c1cc2nc(-c3ccccc3)cc(N3CCN(C(=O)c4ccco4)CC3)n2n1,5661.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1323983,CCCCC(=O)Nc1cccn2ncnc12,10863.0,inactive
Nuclear receptor coactivator 3,CHEMBL1339283,Cc1cc(/C=C2\Cc3ccccc3C2=O)c(C)n1-c1ccccc1,8762.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1444434,C=CCN1C(=O)NC(=O)/C(=C(/C)NCc2cc(OC)cc(OC)c2)C1=O,1016.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1992293,CCn1c2ccccc2c2cnc(/N=C/N(C)C)c(C#N)c21,11338.0,inactive
Nuclear receptor coactivator 3,CHEMBL1987516,O=C(N/N=C/c1cc(Br)ccc1O)C(c1ccncc1)N1CCOCC1,11958.0,inactive
Nuclear receptor coactivator 3,CHEMBL1421781,Cn1nc(C(F)(F)F)c(C#N)c1N1CCN(c2ccc(F)cc2)CC1,2128.0,intermediate
Nuclear receptor coactivator 3,CHEMBL426,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,35888.0,inactive
Nuclear receptor coactivator 3,CHEMBL1350077,O=C1CCC2S/C(=C/Nc3ccc(C(F)(F)F)cc3)C(=O)N12,7249.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1595937,O=C(Nc1ccncc1)c1ccccc1[N+](=O)[O-],4771.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1611106,O=C(CCl)N1N=C(c2ccco2)CC1c1cccs1,694.34,active
Nuclear receptor coactivator 3,CHEMBL1412284,COc1cc(/C=C2\SC(N)=NC2=O)cc(OC)c1,7136.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1980848,Cc1ccc(NC(=O)CCC(=O)N/N=C/c2ccc(O)cc2O)cc1,13537.0,inactive
Nuclear receptor coactivator 3,CHEMBL1997249,Cc1sc2ncnc(N3CCC(C(=O)N(C)CC(=O)Nc4cccc(F)c4)CC3)c2c1C,8100.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1340423,Cc1cccn2c(=O)c3cc(C(=O)NCCN4CCOCC4)c(=N)n(Cc4cccnc4)c3nc12,12717.0,inactive
Nuclear receptor coactivator 3,CHEMBL1597726,Cc1nc2c(-c3ccc(F)cc3)cnn2c(N)c1-c1ccccc1,11371.0,inactive
Nuclear receptor coactivator 3,CHEMBL1387923,O=C(Nc1cccc(Cl)c1)Nc1nnc(-c2ccncc2)s1,3623.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1494764,COC(=O)c1sc2cnccc2c1N,8339.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1453780,COc1ccc(C(O)(C(C)C)C(CN2CCOCC2)c2ccc(Cl)cc2)cc1.Cl,13408.0,inactive
Nuclear receptor coactivator 3,CHEMBL1508246,CCC(=O)Oc1c(C(=O)CC)cc2c(C)cc(=O)oc2c1C,3983.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1535999,Cc1nc2sc(C(N)=O)c(N)c2c(C)c1CC(=O)c1ccccc1,2634.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1302818,COc1ccc(/C=C2/SC(=S)N(CCC(=O)O)C2=O)cc1,1072.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1972216,O=C(N/N=C(\c1ccccc1)c1ccccn1)c1ccccc1Cl,4571.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1888871,c1cnc2ccc(-n3ccnc3)cc2c1,7685.0,intermediate
Nuclear receptor coactivator 3,CHEMBL2005690,COC(=O)c1cccc2c1-c1ccccc1/C2=N/O,2568.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1409060,CC(=O)N1CCN(c2ccc(Oc3ncnc4sccc34)cc2)CC1,4790.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1706512,CC(C)Cn1c(N)c(C(=O)COC(=O)c2cc3ccccc3cc2O)c(=O)n(C)c1=O,11957.0,inactive
Nuclear receptor coactivator 3,CHEMBL2004809,O=C(N/N=C/c1ccccc1O)/C(=C/c1ccccc1)CCO,5522.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1585209,Cc1ccccc1/C(O)=C(\C#N)N=Nc1c(C)n(C)n(-c2ccccc2)c1=O,3533.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1373969,O=C(NC1CCCCC1)C(c1cccnc1)N(C(=O)CCl)c1cccc(Cl)c1,503.09,active
Nuclear receptor coactivator 3,CHEMBL1300713,CCOC(=O)c1c(NC(=O)C(C)N2CCN(C(=O)c3ccco3)CC2)sc2c1CCCC2,9886.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1412573,Cc1ccc2nc(C(F)(F)F)c(C#N)c(N)c2c1,5127.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1511754,CCN(C(=O)c1cccc(S(=O)(=O)N(C)C)c1)C12CC3CC(CC(C3)C1)C2,13799.0,inactive
Nuclear receptor coactivator 3,CHEMBL1310435,Cc1ccc(C(=O)Nc2sc(C)c(-c3ccccc3)c2C(N)=O)cc1[N+](=O)[O-],147.63,active
Nuclear receptor coactivator 3,CHEMBL1318520,Cc1ccc(S(=O)(=O)N2[C@H](c3ccc(Cl)cc3)CC=C(C(=O)O)[C@@H]2c2ccc(C(C)(C)C)cc2)cc1,10408.0,inactive
Nuclear receptor coactivator 3,CHEMBL1699187,NC(=S)NN=Cc1nccc2ccccc12,434.07,active
Nuclear receptor coactivator 3,CHEMBL1331226,COc1cc2c(cc1OC)C(C)N(C(=O)c1cccc([N+](=O)[O-])c1)CC2,7272.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1399858,O=S1(=O)CCN(CCc2cn(Cc3ccc(Cl)c(Cl)c3)c3ccccc23)CC1,11139.0,inactive
Nuclear receptor coactivator 3,CHEMBL1721357,O=C(Nc1cccnc1)c1ccc(C(=O)Nc2cccnc2)cc1,3984.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1965376,COc1cc(Br)cc(/C=N/NC(=O)C(C)n2cc([N+](=O)[O-])c(OC)n2)c1O,5205.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1504109,Cc1noc(/C=C/c2ccco2)c1S(=O)(=O)N1CCC(C(=O)Nc2ccc(Cl)cn2)CC1,11289.0,inactive
Nuclear receptor coactivator 3,CHEMBL1584716,COc1cccc(NC(=O)CN(C)CC(=O)Nc2ccc(Cl)cc2[N+](=O)[O-])c1,17785.0,inactive
Nuclear receptor coactivator 3,CHEMBL1393156,CCOc1ccc(/C=C2\SC(=S)N(CCCC(=O)NCCCN3CCOCC3)C2=O)cc1,5914.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1378385,Nc1nc(CCl)nc(Nc2cccc3ccccc23)n1,3609.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1994902,O=C(CCn1cnc(-c2ccccc2)c1-c1ccccc1)N/N=C/c1ccccc1O,12191.0,inactive
Nuclear receptor coactivator 3,CHEMBL1487959,O=C(O)CN1C(=O)/C(=C\c2ccccc2OCc2ccc(Cl)cc2Cl)SC1=S,11015.0,inactive
Nuclear receptor coactivator 3,CHEMBL1571037,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,91.26,active
Nuclear receptor coactivator 3,CHEMBL1996902,CCOC(=O)c1cccc2c1-c1ccccc1/C2=N/O,3729.0,intermediate
Nuclear receptor coactivator 3,CHEMBL356169,COc1ccc2ncn(-c3ccccc3)c2c1,2991.0,intermediate
Nuclear receptor coactivator 3,CHEMBL803,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,7533.0,intermediate
Nuclear receptor coactivator 3,CHEMBL1965433,NC(=O)c1cc(Sc2ccccc2)nc2ccccc12,10902.0,inactive
